ID,AgeOldestIdentityRecord,AgeOldestAccount,AgeNewestAutoAccount,TotalInquiries,AvgAgeAutoAccounts,TotalAutoAccountsNeverDelinquent,WorstDelinquency,HasInquiryTelecomm
8327312,240.0,72.0,,0.0,,,400.0,0.0
8328898,282.0,158.0,70.0,1.0,114.0,1.0,400.0,0.0
8327495,345.0,260.0,,0.0,,,1.0,0.0
8325383,381.0,47.0,,0.0,,,1.0,0.0
8327958,206.0,210.0,71.0,0.0,71.0,0.0,1.0,0.0
8328604,321.0,87.0,13.0,2.0,37.0,3.0,400.0,0.0
8322632,21.0,19.0,,0.0,,,1.0,0.0
8326445,319.0,242.0,118.0,0.0,118.0,0.0,1.0,0.0
8322232,603.0,,,,,,,0.0
8328117,180.0,55.0,,0.0,,,120.0,0.0
8322909,357.0,80.0,5.0,2.0,42.0,1.0,400.0,0.0
8328667,61.0,45.0,13.0,0.0,13.0,1.0,120.0,0.0
8327921,87.0,88.0,39.0,1.0,39.0,0.0,30.0,0.0
8331252,248.0,131.0,15.0,1.0,15.0,0.0,400.0,0.0
8331291,71.0,28.0,28.0,0.0,28.0,0.0,400.0,0.0
8323683,26.0,,,,,,,1.0
8332588,214.0,104.0,,0.0,,,400.0,0.0
8326104,170.0,150.0,74.0,0.0,74.0,0.0,1.0,0.0
8324581,347.0,356.0,25.0,0.0,39.0,1.0,30.0,0.0
8328758,18.0,,,,,,,0.0
8323143,279.0,101.0,101.0,0.0,101.0,0.0,1.0,0.0
8325555,224.0,128.0,14.0,1.0,66.0,4.0,400.0,0.0
8322846,182.0,80.0,,0.0,,,1.0,0.0
8326929,147.0,77.0,44.0,0.0,44.0,0.0,1.0,0.0
8326335,52.0,42.0,,1.0,,,30.0,0.0
8326269,34.0,34.0,34.0,0.0,34.0,0.0,30.0,0.0
8329372,57.0,54.0,2.0,0.0,26.0,1.0,1.0,0.0
8325820,120.0,,,,,,,0.0
8327907,380.0,69.0,51.0,0.0,51.0,1.0,400.0,0.0
8332774,372.0,122.0,103.0,0.0,113.0,1.0,1.0,0.0
8328872,243.0,126.0,26.0,0.0,65.0,3.0,400.0,0.0
8331195,320.0,127.0,32.0,0.0,52.0,0.0,400.0,0.0
8325258,85.0,23.0,,0.0,,,90.0,0.0
8325792,147.0,155.0,,0.0,,,400.0,1.0
8332374,166.0,53.0,,0.0,,,400.0,0.0
8332460,122.0,123.0,39.0,0.0,45.0,1.0,1.0,0.0
8326640,227.0,96.0,76.0,0.0,83.0,2.0,60.0,0.0
8324377,120.0,,,0.0,,,1.0,1.0
8329255,137.0,112.0,3.0,0.0,58.0,0.0,400.0,0.0
8330060,188.0,190.0,44.0,0.0,44.0,1.0,1.0,0.0
8322682,287.0,181.0,181.0,0.0,181.0,1.0,1.0,0.0
8324915,2.0,,,0.0,,,,0.0
8325114,376.0,553.0,9.0,1.0,83.0,4.0,1.0,0.0
8332423,238.0,231.0,92.0,0.0,92.0,0.0,1.0,0.0
8323330,168.0,118.0,118.0,1.0,118.0,0.0,1.0,0.0
8328420,341.0,161.0,83.0,0.0,122.0,1.0,1.0,0.0
8325267,43.0,44.0,,0.0,,,400.0,0.0
8331069,320.0,287.0,70.0,0.0,114.0,1.0,400.0,0.0
8331905,209.0,42.0,42.0,0.0,42.0,1.0,30.0,0.0
8325613,168.0,,,0.0,,,,0.0
8332289,111.0,101.0,8.0,0.0,25.0,1.0,1.0,0.0
8322772,66.0,66.0,,0.0,,,400.0,0.0
8330730,143.0,106.0,29.0,0.0,29.0,1.0,1.0,0.0
8327246,430.0,201.0,42.0,1.0,113.0,1.0,400.0,0.0
8329729,77.0,74.0,,0.0,,,1.0,0.0
8321671,78.0,70.0,,0.0,,,1.0,0.0
8328640,159.0,86.0,47.0,1.0,67.0,2.0,30.0,0.0
8326462,187.0,204.0,,0.0,,,400.0,0.0
8323796,105.0,,,,,,,0.0
8331618,11.0,11.0,,0.0,,,1.0,0.0
8331617,157.0,11.0,,0.0,,,1.0,0.0
8331416,314.0,205.0,87.0,2.0,107.0,3.0,400.0,0.0
8332303,319.0,108.0,,0.0,,,400.0,0.0
8324240,135.0,,,,,,,0.0
8326005,254.0,239.0,225.0,0.0,225.0,0.0,400.0,0.0
8332311,331.0,,,0.0,,,1.0,0.0
8321665,169.0,171.0,66.0,0.0,88.0,1.0,400.0,0.0
8325096,167.0,129.0,25.0,2.0,99.0,3.0,400.0,0.0
8332011,194.0,104.0,2.0,0.0,46.0,3.0,400.0,0.0
8331356,211.0,129.0,23.0,2.0,63.0,1.0,400.0,0.0
8321782,184.0,173.0,27.0,0.0,71.0,3.0,400.0,0.0
8331902,197.0,198.0,15.0,0.0,68.0,2.0,400.0,0.0
8326545,270.0,230.0,69.0,0.0,76.0,0.0,1.0,0.0
8324273,281.0,169.0,64.0,1.0,112.0,1.0,120.0,0.0
8332399,204.0,87.0,39.0,0.0,47.0,1.0,400.0,0.0
8332579,,,,0.0,,,,
8322478,300.0,222.0,13.0,0.0,76.0,2.0,400.0,0.0
8323835,382.0,132.0,96.0,0.0,114.0,1.0,1.0,0.0
8325088,240.0,124.0,72.0,0.0,100.0,2.0,1.0,0.0
8330120,225.0,169.0,169.0,0.0,169.0,0.0,1.0,0.0
8325451,359.0,,,0.0,,,1.0,0.0
8323415,99.0,80.0,,0.0,,,120.0,0.0
8321885,213.0,112.0,,0.0,,,400.0,0.0
8332622,355.0,146.0,146.0,0.0,146.0,1.0,400.0,0.0
8325185,358.0,230.0,10.0,5.0,72.0,1.0,400.0,0.0
8329393,314.0,171.0,50.0,0.0,85.0,2.0,1.0,0.0
8324703,,,,0.0,,,,
8324516,204.0,221.0,,0.0,,,120.0,0.0
8326732,184.0,68.0,,1.0,,,1.0,0.0
8326630,191.0,114.0,,0.0,,,1.0,1.0
8329852,34.0,33.0,3.0,0.0,3.0,1.0,30.0,0.0
8323267,202.0,67.0,13.0,0.0,13.0,2.0,1.0,0.0
8325354,47.0,,,,,,,0.0
8326778,380.0,183.0,25.0,0.0,99.0,2.0,1.0,0.0
8328521,298.0,126.0,7.0,1.0,45.0,1.0,30.0,0.0
8321882,260.0,122.0,31.0,0.0,79.0,4.0,400.0,0.0
8324985,10.0,,,0.0,,,,0.0
8323666,359.0,190.0,,0.0,,,1.0,0.0
8327807,199.0,91.0,47.0,0.0,47.0,0.0,400.0,0.0
8331954,283.0,192.0,86.0,0.0,121.0,0.0,1.0,0.0
8331151,306.0,380.0,,0.0,,,1.0,0.0
8332418,346.0,57.0,54.0,0.0,55.0,0.0,400.0,0.0
8323755,316.0,114.0,,0.0,,,400.0,0.0
8322025,190.0,181.0,,1.0,,,400.0,0.0
8323704,356.0,544.0,75.0,0.0,115.0,1.0,400.0,0.0
8322606,103.0,69.0,68.0,0.0,68.0,1.0,1.0,0.0
8329305,288.0,102.0,,0.0,,,1.0,0.0
8330043,318.0,47.0,,0.0,,,1.0,0.0
8326144,340.0,295.0,59.0,0.0,105.0,1.0,400.0,0.0
8323573,221.0,86.0,,2.0,,,400.0,1.0
8328431,80.0,79.0,,1.0,,,400.0,0.0
8331341,67.0,64.0,,0.0,,,1.0,0.0
8329130,45.0,46.0,31.0,0.0,31.0,0.0,1.0,0.0
8331231,354.0,38.0,,0.0,,,1.0,0.0
8324997,177.0,149.0,137.0,0.0,137.0,1.0,30.0,1.0
8328716,304.0,191.0,103.0,0.0,128.0,1.0,400.0,0.0
8328403,164.0,164.0,,2.0,,,1.0,0.0
8330192,220.0,122.0,,0.0,,,1.0,0.0
8329203,151.0,98.0,,0.0,,,400.0,0.0
8327397,,70.0,40.0,0.0,48.0,2.0,1.0,0.0
8324028,345.0,275.0,22.0,0.0,90.0,3.0,400.0,1.0
8327997,209.0,158.0,13.0,0.0,98.0,2.0,30.0,0.0
8331087,349.0,228.0,26.0,1.0,26.0,1.0,1.0,0.0
8324512,210.0,4.0,,0.0,,,1.0,0.0
8328896,212.0,311.0,21.0,1.0,87.0,1.0,1.0,0.0
8325253,320.0,329.0,111.0,0.0,111.0,1.0,400.0,0.0
8325522,351.0,191.0,14.0,0.0,14.0,1.0,1.0,0.0
8330773,73.0,65.0,,0.0,,,400.0,0.0
8324730,,,,,,,,1.0
8327912,207.0,100.0,86.0,1.0,91.0,1.0,30.0,0.0
8326323,352.0,253.0,94.0,0.0,94.0,1.0,400.0,0.0
8325931,334.0,130.0,84.0,1.0,100.0,1.0,60.0,0.0
8323529,262.0,177.0,85.0,0.0,85.0,0.0,1.0,0.0
8330688,25.0,15.0,,0.0,,,1.0,0.0
8327457,107.0,58.0,,0.0,,,400.0,0.0
8328555,36.0,17.0,,0.0,,,1.0,0.0
8323809,381.0,119.0,24.0,1.0,75.0,4.0,30.0,0.0
8327737,270.0,171.0,36.0,1.0,89.0,5.0,400.0,0.0
8322605,19.0,19.0,9.0,0.0,9.0,1.0,1.0,0.0
8325617,348.0,284.0,48.0,0.0,48.0,1.0,400.0,0.0
8322359,288.0,59.0,,0.0,,,400.0,0.0
8329162,353.0,,,0.0,,,,0.0
8322841,245.0,39.0,,0.0,,,1.0,0.0
8321597,185.0,109.0,13.0,1.0,61.0,2.0,1.0,0.0
8331048,63.0,63.0,,0.0,,,1.0,1.0
8325758,374.0,344.0,,3.0,,,30.0,0.0
8321683,392.0,358.0,120.0,0.0,149.0,2.0,1.0,0.0
8323785,249.0,,,0.0,,,,0.0
8321815,132.0,117.0,27.0,0.0,61.0,1.0,60.0,1.0
8323073,241.0,235.0,30.0,1.0,30.0,0.0,60.0,0.0
8322311,95.0,95.0,12.0,0.0,54.0,0.0,400.0,0.0
8331998,38.0,,,0.0,,,,0.0
8332515,345.0,72.0,52.0,2.0,52.0,1.0,1.0,0.0
8324042,324.0,111.0,64.0,0.0,82.0,3.0,1.0,0.0
8322021,153.0,,,0.0,,,,0.0
8329046,248.0,237.0,36.0,3.0,88.0,2.0,400.0,0.0
8330917,250.0,103.0,103.0,0.0,103.0,1.0,1.0,0.0
8329027,103.0,41.0,,0.0,,,1.0,0.0
8323286,285.0,236.0,,0.0,,,400.0,0.0
8328933,215.0,221.0,66.0,0.0,92.0,0.0,1.0,0.0
8330445,15.0,35.0,35.0,0.0,35.0,1.0,1.0,0.0
8331198,297.0,,,0.0,,,,0.0
8327933,196.0,190.0,43.0,0.0,71.0,1.0,1.0,0.0
8323876,278.0,72.0,69.0,0.0,71.0,0.0,400.0,0.0
8331704,139.0,102.0,,0.0,,,60.0,0.0
8329351,183.0,,,,,,,0.0
8323904,373.0,81.0,81.0,0.0,81.0,1.0,1.0,0.0
8330185,318.0,119.0,54.0,0.0,54.0,0.0,400.0,0.0
8326388,247.0,85.0,36.0,2.0,51.0,2.0,400.0,0.0
8323247,361.0,159.0,13.0,0.0,64.0,9.0,1.0,0.0
8327207,19.0,16.0,,0.0,,,120.0,1.0
8328740,7.0,,,,,,,0.0
8331761,155.0,134.0,64.0,2.0,64.0,1.0,60.0,0.0
8324690,338.0,135.0,34.0,0.0,34.0,1.0,400.0,0.0
8325961,111.0,86.0,37.0,0.0,37.0,0.0,120.0,0.0
8328186,104.0,81.0,81.0,0.0,81.0,0.0,1.0,0.0
8331985,85.0,83.0,,0.0,,,1.0,0.0
8330317,70.0,70.0,52.0,0.0,52.0,0.0,400.0,0.0
8327788,375.0,125.0,8.0,0.0,62.0,3.0,1.0,0.0
8332481,127.0,,,0.0,,,,0.0
8331369,155.0,118.0,,0.0,,,1.0,0.0
8332382,314.0,86.0,74.0,0.0,74.0,0.0,1.0,0.0
8322496,354.0,248.0,106.0,0.0,137.0,4.0,1.0,0.0
8326483,221.0,131.0,86.0,1.0,101.0,1.0,400.0,0.0
8326983,282.0,129.0,16.0,0.0,16.0,1.0,60.0,0.0
8322328,328.0,268.0,25.0,0.0,25.0,0.0,400.0,0.0
8332151,293.0,291.0,118.0,0.0,118.0,1.0,1.0,0.0
8327872,311.0,214.0,,0.0,,,400.0,0.0
8331066,120.0,119.0,,1.0,,,1.0,0.0
8322586,199.0,94.0,15.0,1.0,45.0,0.0,400.0,0.0
8323161,269.0,162.0,29.0,0.0,68.0,2.0,400.0,0.0
8325157,313.0,128.0,,0.0,,,400.0,1.0
8325881,300.0,87.0,59.0,0.0,69.0,1.0,400.0,0.0
8331000,379.0,70.0,41.0,0.0,41.0,0.0,30.0,0.0
8324811,176.0,,,0.0,,,,0.0
8332569,177.0,89.0,,0.0,,,400.0,0.0
8328346,231.0,207.0,72.0,0.0,86.0,1.0,400.0,0.0
8328269,344.0,155.0,95.0,0.0,109.0,6.0,1.0,0.0
8328606,373.0,327.0,16.0,0.0,84.0,3.0,1.0,0.0
8330103,144.0,56.0,,1.0,,,1.0,0.0
8323706,65.0,43.0,41.0,0.0,41.0,1.0,1.0,0.0
8332724,151.0,69.0,,0.0,,,400.0,0.0
8328074,269.0,117.0,15.0,1.0,35.0,1.0,400.0,0.0
8326866,83.0,58.0,37.0,0.0,48.0,1.0,400.0,0.0
8328044,112.0,73.0,,0.0,,,1.0,0.0
8332603,146.0,108.0,94.0,2.0,101.0,1.0,1.0,0.0
8330352,103.0,6.0,6.0,0.0,6.0,0.0,60.0,0.0
8325146,302.0,154.0,154.0,0.0,154.0,0.0,400.0,0.0
8322215,305.0,304.0,,1.0,,,1.0,0.0
8327608,205.0,133.0,49.0,0.0,49.0,0.0,400.0,1.0
8329727,53.0,39.0,,0.0,,,1.0,0.0
8331999,249.0,41.0,41.0,0.0,41.0,0.0,1.0,0.0
8330147,4.0,,,,,,,0.0
8321924,,,,,,,,0.0
8328825,274.0,240.0,88.0,1.0,88.0,0.0,1.0,0.0
8331684,380.0,238.0,31.0,0.0,59.0,2.0,120.0,0.0
8328313,195.0,,,,,,,0.0
8330162,197.0,182.0,115.0,1.0,115.0,0.0,400.0,0.0
8325755,380.0,199.0,,0.0,,,1.0,0.0
8327927,293.0,131.0,105.0,0.0,105.0,0.0,1.0,0.0
8331386,183.0,103.0,13.0,0.0,57.0,3.0,400.0,0.0
8331303,238.0,54.0,37.0,0.0,37.0,0.0,400.0,0.0
8328468,314.0,128.0,33.0,0.0,88.0,0.0,400.0,0.0
8323126,192.0,33.0,,0.0,,,400.0,0.0
8324021,305.0,114.0,88.0,0.0,103.0,0.0,400.0,0.0
8324933,43.0,44.0,,2.0,,,400.0,1.0
8324183,374.0,210.0,17.0,0.0,40.0,0.0,400.0,0.0
8326294,216.0,112.0,45.0,0.0,90.0,0.0,400.0,0.0
8331377,299.0,225.0,,2.0,,,1.0,0.0
8325402,312.0,202.0,146.0,0.0,150.0,1.0,1.0,0.0
8324892,346.0,53.0,23.0,0.0,39.0,2.0,1.0,0.0
8329023,348.0,170.0,100.0,0.0,128.0,2.0,1.0,0.0
8331753,259.0,204.0,17.0,0.0,17.0,0.0,60.0,0.0
8330164,306.0,85.0,85.0,2.0,85.0,0.0,1.0,0.0
8328407,183.0,99.0,27.0,1.0,68.0,1.0,400.0,0.0
8325696,202.0,51.0,49.0,0.0,49.0,0.0,400.0,0.0
8321910,308.0,285.0,141.0,0.0,141.0,1.0,1.0,0.0
8322972,299.0,208.0,1.0,2.0,80.0,3.0,400.0,0.0
8326332,14.0,,,0.0,,,,0.0
8324190,187.0,188.0,30.0,1.0,59.0,1.0,1.0,0.0
8324477,124.0,77.0,,4.0,,,400.0,1.0
8321943,202.0,89.0,27.0,0.0,65.0,1.0,400.0,0.0
8321713,264.0,235.0,,1.0,,,1.0,0.0
8331487,192.0,75.0,75.0,0.0,75.0,0.0,400.0,0.0
8326073,86.0,82.0,,1.0,,,400.0,0.0
8332135,154.0,85.0,,0.0,,,400.0,1.0
8332479,147.0,,,0.0,,,,0.0
8325184,165.0,62.0,,0.0,,,400.0,0.0
8327120,77.0,79.0,76.0,1.0,76.0,0.0,1.0,0.0
8331527,290.0,312.0,4.0,0.0,72.0,9.0,1.0,0.0
8323901,302.0,,,1.0,,,,0.0
8329947,177.0,33.0,27.0,0.0,27.0,1.0,400.0,0.0
8330521,134.0,132.0,88.0,0.0,98.0,1.0,400.0,1.0
8322237,374.0,176.0,13.0,0.0,95.0,2.0,1.0,0.0
8329252,321.0,131.0,21.0,0.0,60.0,2.0,120.0,0.0
8328703,31.0,129.0,,0.0,,,400.0,0.0
8331788,236.0,128.0,57.0,0.0,75.0,0.0,400.0,0.0
8325653,106.0,82.0,,0.0,,,400.0,0.0
8329129,330.0,232.0,133.0,0.0,133.0,1.0,60.0,0.0
8327215,331.0,171.0,10.0,0.0,40.0,0.0,400.0,0.0
8327325,355.0,116.0,50.0,1.0,71.0,7.0,1.0,0.0
8321605,91.0,92.0,,0.0,,,400.0,0.0
8322706,297.0,232.0,40.0,4.0,85.0,2.0,400.0,1.0
8331807,237.0,108.0,93.0,0.0,93.0,0.0,1.0,0.0
8324463,309.0,217.0,2.0,0.0,85.0,2.0,1.0,1.0
8324802,255.0,200.0,44.0,1.0,44.0,1.0,400.0,0.0
8331168,269.0,112.0,106.0,0.0,106.0,0.0,1.0,0.0
8330830,229.0,79.0,4.0,2.0,48.0,1.0,400.0,0.0
8321868,309.0,284.0,76.0,0.0,97.0,1.0,1.0,0.0
8329954,125.0,93.0,92.0,0.0,92.0,0.0,60.0,0.0
8327267,57.0,17.0,,0.0,,,400.0,0.0
8325561,15.0,,,0.0,,,,0.0
8329144,233.0,171.0,33.0,0.0,104.0,1.0,400.0,0.0
8326260,378.0,291.0,103.0,0.0,103.0,0.0,400.0,1.0
8326244,173.0,,,,,,,0.0
8323800,298.0,263.0,35.0,0.0,79.0,1.0,400.0,0.0
8327287,328.0,259.0,85.0,0.0,85.0,0.0,30.0,0.0
8330885,334.0,99.0,,0.0,,,1.0,0.0
8328952,147.0,,,0.0,,,,0.0
8326083,227.0,90.0,90.0,0.0,90.0,0.0,1.0,0.0
8325336,221.0,,,,,,,0.0
8330711,168.0,116.0,42.0,0.0,84.0,1.0,1.0,0.0
8322414,367.0,326.0,,0.0,,,1.0,0.0
8330123,87.0,88.0,8.0,2.0,48.0,3.0,1.0,0.0
8324255,322.0,83.0,13.0,0.0,60.0,0.0,400.0,0.0
8329420,21.0,,,,,,,0.0
8332528,334.0,186.0,88.0,3.0,88.0,0.0,400.0,1.0
8327130,243.0,95.0,84.0,0.0,89.0,0.0,1.0,0.0
8324544,142.0,,,,,,,0.0
8328400,355.0,156.0,,0.0,,,1.0,0.0
8330872,248.0,158.0,21.0,0.0,69.0,1.0,30.0,0.0
8325051,128.0,113.0,,0.0,,,1.0,0.0
8328514,347.0,148.0,,0.0,,,1.0,0.0
8331927,281.0,236.0,169.0,0.0,169.0,1.0,1.0,0.0
8327756,153.0,150.0,17.0,1.0,44.0,1.0,400.0,0.0
8332229,53.0,44.0,,0.0,,,400.0,0.0
8323955,353.0,103.0,103.0,0.0,103.0,0.0,400.0,0.0
8324562,243.0,45.0,,0.0,,,1.0,0.0
8325817,8.0,,,0.0,,,,0.0
8325900,50.0,30.0,26.0,0.0,26.0,0.0,1.0,0.0
8322325,22.0,,,,,,,0.0
8322126,303.0,313.0,33.0,0.0,39.0,1.0,1.0,0.0
8326681,233.0,169.0,,0.0,,,1.0,0.0
8330986,293.0,184.0,121.0,0.0,122.0,1.0,90.0,0.0
8331425,296.0,161.0,12.0,0.0,12.0,1.0,400.0,0.0
8323408,293.0,95.0,78.0,0.0,78.0,0.0,1.0,0.0
8330489,104.0,100.0,,0.0,,,400.0,0.0
8322491,202.0,,,0.0,,,,0.0
8332657,203.0,115.0,58.0,0.0,87.0,1.0,1.0,0.0
8330256,240.0,63.0,,0.0,,,1.0,0.0
8332006,130.0,,,,,,,0.0
8327423,301.0,133.0,103.0,1.0,103.0,0.0,1.0,0.0
8325628,278.0,117.0,109.0,0.0,109.0,0.0,1.0,0.0
8327180,101.0,,,0.0,,,,0.0
8332268,311.0,69.0,7.0,0.0,25.0,3.0,1.0,0.0
8321634,311.0,135.0,45.0,0.0,105.0,2.0,400.0,0.0
8330490,360.0,182.0,,0.0,,,1.0,0.0
8326014,7.0,,,0.0,,,,0.0
8325476,377.0,154.0,51.0,0.0,51.0,0.0,1.0,0.0
8322625,117.0,110.0,105.0,0.0,105.0,1.0,400.0,0.0
8331547,109.0,77.0,,0.0,,,400.0,0.0
8323460,342.0,140.0,,1.0,,,1.0,0.0
8327427,276.0,41.0,,0.0,,,1.0,0.0
8322420,380.0,300.0,24.0,0.0,103.0,5.0,400.0,0.0
8329939,382.0,152.0,11.0,2.0,55.0,2.0,400.0,0.0
8332670,159.0,,,0.0,,,,0.0
8327041,235.0,162.0,44.0,0.0,44.0,1.0,400.0,0.0
8325648,161.0,133.0,,0.0,,,1.0,0.0
8325462,223.0,219.0,68.0,0.0,68.0,0.0,1.0,0.0
8322982,166.0,164.0,80.0,2.0,81.0,0.0,400.0,0.0
8325022,96.0,90.0,10.0,0.0,10.0,1.0,1.0,0.0
8325029,206.0,194.0,,0.0,,,400.0,0.0
8332760,225.0,85.0,74.0,1.0,74.0,0.0,400.0,0.0
8331874,399.0,360.0,,0.0,,,1.0,0.0
8322620,230.0,153.0,100.0,0.0,107.0,2.0,1.0,0.0
8326592,291.0,185.0,21.0,0.0,70.0,3.0,400.0,0.0
8329944,339.0,215.0,45.0,0.0,106.0,4.0,30.0,0.0
8332067,6.0,,,1.0,,,,0.0
8331238,229.0,136.0,5.0,0.0,28.0,1.0,1.0,0.0
8322977,12.0,8.0,,0.0,,,1.0,0.0
8326392,244.0,217.0,,2.0,,,400.0,0.0
8327639,,,,,,,,0.0
8325104,297.0,,,0.0,,,,0.0
8321867,28.0,30.0,,1.0,,,1.0,1.0
8331164,218.0,98.0,57.0,0.0,80.0,1.0,400.0,0.0
8326853,202.0,230.0,,0.0,,,400.0,0.0
8330876,165.0,,,0.0,,,,0.0
8331661,140.0,186.0,121.0,0.0,121.0,1.0,30.0,0.0
8322960,246.0,82.0,,0.0,,,1.0,0.0
8332493,192.0,173.0,85.0,2.0,108.0,1.0,400.0,0.0
8329459,239.0,231.0,35.0,1.0,71.0,0.0,400.0,1.0
8331262,196.0,121.0,,0.0,,,400.0,0.0
8324602,350.0,,,,,,,0.0
8325769,17.0,11.0,,0.0,,,1.0,1.0
8323892,129.0,127.0,4.0,1.0,62.0,3.0,400.0,0.0
8328840,354.0,55.0,55.0,0.0,55.0,0.0,1.0,0.0
8325512,225.0,226.0,24.0,0.0,90.0,1.0,400.0,0.0
8325976,281.0,214.0,,0.0,,,400.0,0.0
8328249,189.0,179.0,52.0,2.0,52.0,0.0,400.0,0.0
8326288,161.0,109.0,72.0,0.0,91.0,1.0,1.0,0.0
8324943,194.0,175.0,18.0,0.0,19.0,0.0,30.0,0.0
8328006,94.0,23.0,3.0,0.0,3.0,1.0,120.0,0.0
8323753,111.0,74.0,,0.0,,,1.0,0.0
8322947,135.0,124.0,16.0,0.0,61.0,2.0,1.0,0.0
8331009,227.0,46.0,,0.0,,,400.0,0.0
8330426,315.0,72.0,72.0,1.0,72.0,0.0,1.0,0.0
8332106,316.0,150.0,,0.0,,,1.0,0.0
8331325,296.0,130.0,115.0,0.0,115.0,0.0,1.0,0.0
8327614,112.0,112.0,,1.0,,,1.0,1.0
8329655,374.0,367.0,9.0,0.0,60.0,4.0,1.0,0.0
8329635,100.0,97.0,50.0,0.0,50.0,0.0,400.0,0.0
8325595,237.0,106.0,,0.0,,,1.0,0.0
8324062,243.0,208.0,17.0,0.0,68.0,3.0,400.0,0.0
8328449,286.0,91.0,,2.0,,,400.0,0.0
8330188,246.0,247.0,,2.0,,,400.0,0.0
8329310,353.0,162.0,,0.0,,,1.0,0.0
8327408,262.0,106.0,106.0,0.0,106.0,0.0,1.0,0.0
8323265,209.0,142.0,77.0,1.0,83.0,0.0,400.0,0.0
8324446,292.0,142.0,,0.0,,,1.0,0.0
8330741,65.0,,,0.0,,,,0.0
8330867,312.0,110.0,36.0,0.0,76.0,3.0,1.0,0.0
8323535,313.0,240.0,10.0,0.0,55.0,0.0,400.0,0.0
8323347,218.0,450.0,17.0,0.0,71.0,2.0,1.0,0.0
8331382,174.0,138.0,,0.0,,,1.0,0.0
8322047,57.0,,,,,,,0.0
8330056,137.0,87.0,35.0,0.0,35.0,1.0,1.0,0.0
8327030,133.0,39.0,39.0,0.0,39.0,1.0,1.0,0.0
8323036,305.0,114.0,15.0,0.0,20.0,2.0,1.0,0.0
8329485,380.0,98.0,83.0,0.0,91.0,0.0,400.0,0.0
8329878,125.0,125.0,125.0,0.0,125.0,1.0,1.0,0.0
8322742,339.0,361.0,19.0,0.0,57.0,5.0,1.0,0.0
8321962,46.0,45.0,,0.0,,,1.0,0.0
8322801,339.0,221.0,20.0,0.0,20.0,1.0,1.0,0.0
8331063,268.0,108.0,29.0,4.0,29.0,0.0,400.0,0.0
8330139,94.0,92.0,61.0,0.0,61.0,1.0,30.0,0.0
8326541,107.0,40.0,10.0,0.0,10.0,3.0,400.0,0.0
8330088,3.0,,,1.0,,,,1.0
8324889,100.0,58.0,58.0,0.0,58.0,1.0,1.0,0.0
8325134,220.0,156.0,16.0,1.0,99.0,1.0,1.0,0.0
8327349,69.0,32.0,,0.0,,,60.0,0.0
8323304,202.0,,,0.0,,,,0.0
8330921,360.0,217.0,,0.0,,,400.0,0.0
8330382,16.0,16.0,,0.0,,,1.0,0.0
8324011,159.0,,,1.0,,,,0.0
8323181,181.0,137.0,,1.0,,,1.0,0.0
8322531,249.0,3.0,,0.0,,,1.0,0.0
8328610,243.0,198.0,,0.0,,,30.0,0.0
8322997,41.0,30.0,,0.0,,,1.0,0.0
8327193,292.0,270.0,,1.0,,,400.0,0.0
8332781,304.0,74.0,,0.0,,,1.0,0.0
8327784,66.0,,,0.0,,,,0.0
8326775,192.0,161.0,38.0,1.0,48.0,1.0,1.0,0.0
8323322,376.0,134.0,44.0,0.0,105.0,2.0,1.0,0.0
8329539,331.0,113.0,66.0,0.0,66.0,0.0,1.0,0.0
8329658,223.0,185.0,,0.0,,,1.0,0.0
8327525,372.0,303.0,96.0,0.0,122.0,1.0,120.0,0.0
8331273,62.0,63.0,54.0,0.0,54.0,0.0,60.0,0.0
8328871,338.0,156.0,,0.0,,,1.0,0.0
8326318,111.0,83.0,31.0,0.0,58.0,2.0,400.0,0.0
8331529,178.0,,,0.0,,,,0.0
8329804,50.0,,,0.0,,,,0.0
8325269,335.0,224.0,,1.0,,,1.0,0.0
8324047,99.0,91.0,40.0,2.0,40.0,0.0,60.0,0.0
8324486,240.0,105.0,,0.0,,,1.0,0.0
8322970,63.0,64.0,,0.0,,,1.0,0.0
8323226,109.0,101.0,,0.0,,,400.0,0.0
8328669,196.0,66.0,,0.0,,,400.0,0.0
8324051,225.0,79.0,43.0,1.0,61.0,1.0,400.0,1.0
8330311,210.0,217.0,33.0,0.0,82.0,0.0,400.0,0.0
8327028,377.0,392.0,133.0,0.0,133.0,1.0,1.0,0.0
8328422,446.0,109.0,15.0,0.0,31.0,3.0,1.0,0.0
8324641,282.0,168.0,,0.0,,,400.0,0.0
8323688,227.0,149.0,,1.0,,,1.0,0.0
8323389,278.0,109.0,106.0,0.0,106.0,0.0,1.0,0.0
8323505,178.0,82.0,82.0,0.0,82.0,0.0,1.0,0.0
8327175,305.0,100.0,,0.0,,,400.0,0.0
8327992,187.0,99.0,65.0,0.0,65.0,0.0,400.0,0.0
8325474,88.0,6.0,,0.0,,,1.0,0.0
8330071,220.0,,,,,,,0.0
8325553,158.0,94.0,,0.0,,,1.0,0.0
8328751,72.0,22.0,,0.0,,,1.0,0.0
8327184,288.0,139.0,,0.0,,,120.0,0.0
8331309,122.0,86.0,,1.0,,,1.0,0.0
8329707,345.0,94.0,39.0,2.0,43.0,0.0,400.0,0.0
8331058,71.0,42.0,42.0,0.0,42.0,0.0,400.0,0.0
8328472,193.0,99.0,69.0,0.0,69.0,1.0,400.0,0.0
